Src_IP_dec,Src_Port,Dst_IP_dec,Dst_Port,Protocol,Timestamp,Flow_Duration,Total_Fwd_Packet,Total_Bwd_packets,Total_Length_of_Fwd_Packet,Total_Length_of_Bwd_Packet,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_per_s,Flow_Packets_per_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_RST_Flags,Bwd_RST_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_per_s,Bwd_Packets_per_s,Packet_Length_Min,Packet_Length_Max,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWR_Flag_Count,ECE_Flag_Count,Down_per_Up_Ratio,Average_Packet_Size,Fwd_Segment_Size_Avg,Bwd_Segment_Size_Avg,Fwd_Bytes_per_Bulk_Avg,Fwd_Packet_per_Bulk_Avg,Fwd_Bulk_Rate_Avg,Bwd_Bytes_per_Bulk_Avg,Bwd_Packet_per_Bulk_Avg,Bwd_Bulk_Rate_Avg,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,FWD_Init_Win_Bytes,Bwd_Init_Win_Bytes,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,ICMP_Code,ICMP_Type,Total_TCP_Flow_Time,Label,Attempted_Category,Attack_Label
2886729729,45884,3232238130,80,6,2026-09-12 00:06:24,160993,7,6,377,11595,377,0,53.85714286,142.4926063,5792,0,1932.5,2362.781391,74363.48164,80.74885243,13416.08333,39182.22086,137179,1,160993,26832.16667,59503.599,147980,1,148690,29738.0,60245.56806,137179,50,1,1,0,0,2,0,220,200,43.48015131,37.26870112,0,5792,920.9230769,1812.867317,3286487.91,1,2,2,2,11,0,0,0,0.857142857,920.9230769,53.85714286,1932.5,0,0,0,11595,4,24156250,0,29,0,891,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,160993,DoS Hulk,-1,DoS
2886729729,46372,3232238130,80,6,2026-09-12 00:06:36,604975,10,5,1173,11595,391,0,117.3,188.8709436,7240,0,2319.0,3003.171157,21105.00434,24.79441299,43212.5,82068.67784,212989,1,604975,67219.44444,98158.83757,212989,1,590517,147629.25,204558.0822,433995,197,3,1,0,0,2,0,316,168,16.52960866,8.264804331,0,7240,851.2,1937.514505,3753962.457,1,2,2,4,13,0,0,0,0.5,851.2,117.3,2319.0,0,0,0,0,0,0,0,78,0,773,29200,235,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,604975,DoS Hulk,-1,DoS
2886729729,46626,3232238130,80,6,2026-09-12 00:06:48,173987,8,8,381,11595,381,0,47.625,134.7038418,5792,0,1449.375,1895.881019,68832.72888,91.96089363,11599.13333,34530.39713,135157,2,173987,24855.28571,54575.15028,147997,2,160092,22870.28571,49843.32752,135157,15,1,1,0,0,3,0,228,264,45.98044681,45.98044681,0,5792,748.5,1486.543687,2209812.133,2,2,3,2,12,0,0,0,1.0,748.5,47.625,1449.375,0,0,0,11595,5,25997757,0,23,0,724,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,173987,DoS Hulk,-1,DoS
2886729729,47246,3232238130,80,6,2026-09-12 00:07:06,163004,8,6,293,11595,293,0,36.625,103.5911434,5792,0,1932.5,2362.781391,72930.72563,85.88746288,12538.76923,38196.72705,139003,1,163004,23286.28571,53462.23145,143985,1,153698,30739.6,60814.49757,139003,174,1,1,0,0,2,0,252,200,49.07855022,36.80891266,0,5792,849.1428571,1760.949388,3100942.747,1,2,2,2,12,0,0,0,0.75,849.1428571,36.625,1932.5,0,0,0,11595,4,16877729,0,20,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,163004,DoS Hulk,-1,DoS
2886729729,47694,3232238130,80,6,2026-09-12 00:07:24,156992,7,5,372,11595,372,0,53.14285714,140.602784,10136,0,2319.0,4414.366206,76226.81411,76.4370159,14272.0,38426.53755,129169,3,156992,26165.33333,56955.56309,141973,3,143602,35900.5,62518.0902,129169,190,1,1,0,0,1,0,232,168,44.58825927,31.84875662,0,10136,997.25,2908.289317,8458146.75,1,2,1,2,11,0,0,0,0.714285714,997.25,53.14285714,2319.0,0,0,0,0,0,0,0,31,0,966,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,156992,DoS Hulk,-1,DoS
2886729729,19215,3232238130,80,6,2026-09-12 00:08:36,2607922,8,6,20,11595,20,0,2.5,7.071067812,5840,0,1932.5,2202.130219,4453.737497,5.368258713,200609.3846,707723.5582,2555955,1,2607922,372560.2857,962848.0343,2555955,1,32081,6416.2,8761.350963,18840,155,1,1,0,0,1,0,172,132,3.067576408,2.300682306,0,5840,829.6428571,1687.472466,2847563.324,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,17026431,0,1,0,828,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2607922,DDoS,-1,DDoS
2886729729,57562,3232238130,80,6,2026-09-12 00:15:12,1088969,8,5,20,11595,20,0,2.5,7.071067812,5840,0,2319.0,2636.068095,10666.05202,11.93789722,90747.41667,241354.5559,826501,1,1088969,155567.0,311251.5582,833200,1,844561,211140.25,410325.348,826501,49,1,1,0,0,1,0,172,112,7.34639829,4.591498932,0,5840,893.4615385,1921.524335,3692255.769,1,2,1,2,12,0,0,0,0.625,893.4615385,2.5,2319.0,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1088969,DDoS,-1,DDoS
2886729729,45764,3232238130,80,6,2026-09-12 00:17:30,736,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5434.782609,245.3333333,248.9303785,525,48,736,368.0,452.54834,688,48,0,0.0,0.0,0,0,0,0,0,0,1,0,104,40,4076.086957,1358.695652,0,0,0.0,0.0,0.0,0,2,1,0,3,0,0,0,0.333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,736,Portscan,-1,PortScan
3232238088,51704,3232238083,53,17,2026-09-12 00:21:24,165,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,1260606.061,24242.42424,55.0,55.83009941,114,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,12121.21212,12121.21212,36,68,52.0,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1.0,52.0,36.0,68.0,0,0,0,0,0,0,0,18,0,34,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,19540,3232238130,80,6,2026-09-12 00:21:54,10635522,8,6,20,11595,20,0,2.5,7.071067812,7215,0,1932.5,3125.165196,1092.094963,1.316343476,818117.0769,2906124.742,10489847,3,10635522,1519360.286,3955950.253,10489847,49,117387,23477.4,43692.23625,100725,3,1,1,0,0,1,0,172,132,0.752196272,0.564147204,0,7215,829.6428571,2176.88421,4738824.863,2,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,145675.0,0.0,145675,145675,10489847.0,0.0,10489847,10489847,-1,-1,10635522,DDoS,-1,DDoS
2886729729,48914,3232238130,80,6,2026-09-12 00:22:12,152441,8,9,318,11606,318,0,39.75,112.4299782,4344,0,1289.555556,1687.243767,78220.42626,111.5185547,9527.5625,20030.61408,72761,1,152441,21777.28571,35724.85735,96629,1,128518,16064.75,26606.77736,73428,48,1,2,0,0,3,0,228,296,52.47931987,59.03923485,0,4344,701.4117647,1357.350455,1842400.257,3,2,3,3,13,0,0,0,1.125,701.4117647,39.75,1289.555556,0,0,0,11606,6,125568,0,18,0,682,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,152441,DoS Hulk,-1,DoS
2886729729,47896,3232238130,80,6,2026-09-12 00:22:30,93977,6,6,308,11595,308,0,51.33333333,125.7404735,5792,0,1932.5,2181.008184,126658.6505,127.690818,8543.363636,21702.32572,72945,3,93977,18795.4,36119.81512,82968,3,83415,16683.0,31753.09135,72945,45,1,1,0,0,1,0,200,200,63.84540898,63.84540898,0,5792,991.9166667,1770.449376,3134490.992,1,2,1,2,11,0,0,0,1.0,991.9166667,51.33333333,1932.5,0,0,0,11595,4,39982758,0,25,0,966,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,93977,DoS Hulk,-1,DoS
2886729729,49298,3232238130,80,6,2026-09-12 00:22:36,138008,8,7,350,11595,350,0,43.75,123.7436867,4344,0,1656.428571,1760.597234,86552.95345,108.6893513,9857.714286,28005.67251,106120,1,138008,19715.42857,42283.51626,115000,1,127988,21331.33333,41875.62864,106120,15,1,1,0,0,3,0,228,232,57.96765405,50.72169729,0,4344,796.3333333,1424.650417,2029628.81,2,2,3,2,11,0,0,0,0.875,796.3333333,43.75,1656.428571,0,0,0,11595,4,45116731,0,23,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,138008,DoS Hulk,-1,DoS
2886729729,49540,3232238130,80,6,2026-09-12 00:22:42,159993,8,7,373,11595,373,0,46.625,131.8754147,4344,0,1656.428571,1757.579003,74803.27264,93.75410174,11428.07143,36422.31365,137356,1,159993,22856.14286,54887.31394,146996,1,148841,24806.83333,55310.59726,137356,15,1,1,0,0,2,0,252,232,50.0021876,43.75191415,0,4344,797.8666667,1422.549365,2023646.695,1,2,2,2,13,0,0,0,0.875,797.8666667,46.625,1656.428571,0,0,0,11595,5,25939597,0,24,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,159993,DoS Hulk,-1,DoS
2886729729,49938,3232238130,80,6,2026-09-12 00:22:54,172015,7,7,413,11595,413,0,59.0,156.0993274,4344,0,1656.428571,1760.597234,69807.86559,81.38825102,13231.92308,38158.87434,139289,1,172015,28669.16667,59680.787,149987,1,162019,27003.16667,55280.89245,139289,48,1,1,0,0,2,0,208,232,40.69412551,40.69412551,0,4344,857.7142857,1459.07349,2128895.451,2,2,2,2,11,0,0,0,1.0,857.7142857,59.0,1656.428571,0,0,0,11595,4,39982758,0,29,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,172015,DoS Hulk,-1,DoS
2886729729,50198,3232238130,80,6,2026-09-12 00:23:06,158004,9,5,365,11595,365,0,40.55555556,121.6666667,8688,0,2319.0,3774.237539,75694.28622,88.60535176,12154.15385,37138.10981,135055,0,158004,19750.5,51527.06919,146984,0,145300,36325.0,65984.5608,135055,65,1,1,0,0,1,0,296,168,56.96058328,31.64476849,0,8688,854.2857143,2382.37517,5675711.451,1,2,1,2,13,0,0,0,0.555555556,854.2857143,40.55555556,2319.0,0,0,0,0,0,0,0,26,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,158004,DoS Hulk,-1,DoS
2886729729,50586,3232238130,80,6,2026-09-12 00:23:18,159988,7,7,324,11595,324,0,46.28571429,122.4604893,5792,0,1656.428571,2118.227235,74499.33745,87.50656299,12306.76923,39201.68846,142296,1,159988,26664.66667,59129.46787,146978,1,154817,25802.83333,57268.57828,142296,47,1,1,0,0,2,0,220,232,43.7532815,43.7532815,0,5792,851.3571429,1666.069978,2775789.17,1,2,2,2,12,0,0,0,1.0,851.3571429,46.28571429,1656.428571,0,0,0,11595,5,24056016,0,23,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,159988,DoS Hulk,-1,DoS
2886729729,50954,3232238130,80,6,2026-09-12 00:23:30,171979,7,6,346,11595,346,0,49.42857143,130.7757077,10136,0,1932.5,4060.245892,69432.89588,75.59062444,14331.58333,39018.46925,137152,0,171979,28663.16667,58299.5715,147009,0,159944,31988.8,59063.09249,137152,81,1,1,0,0,2,0,208,200,40.70264393,34.88798051,0,10136,918.5384615,2798.612293,7832230.769,2,2,2,2,10,0,0,0,0.857142857,918.5384615,49.42857143,1932.5,0,0,0,0,0,0,0,26,0,891,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,171979,DoS Hulk,-1,DoS
2886729729,51328,3232238130,80,6,2026-09-12 00:23:42,1235928,10,7,764,11595,382,0,76.4,161.0653422,4344,0,1656.428571,1757.579003,9999.77345,13.75484656,77245.5,250703.5396,996943,1,1235928,137325.3333,329508.4751,996943,1,228761,38126.83333,91098.36986,224053,14,2,1,0,0,3,0,312,232,8.091086212,5.663760348,0,4344,727.0,1347.396749,1815478.0,1,3,3,3,13,0,0,0,0.7,727.0,76.4,1656.428571,0,0,0,11595,5,18173981,0,44,0,682,29200,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1235928,DoS Hulk,-1,DoS
2886729729,51794,3232238130,80,6,2026-09-12 00:23:54,1001943,10,6,359,11595,359,0,35.9,113.525768,5792,0,1932.5,2537.820147,11930.81842,15.96897229,66796.2,257712.9601,998372,0,1001943,111327.0,332642.4421,998372,0,1308,261.6,320.4688752,820,49,1,1,0,0,1,0,336,200,9.980607679,5.988364608,0,5792,747.125,1747.526666,3053849.45,1,3,1,2,14,0,0,0,0.6,747.125,35.9,1932.5,0,0,0,0,0,0,0,22,0,724,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1001943,DoS Hulk,-1,DoS
2886729729,52364,3232238130,80,6,2026-09-12 00:24:12,240966,8,6,347,11595,347,0,43.375,122.6830265,5792,0,1932.5,2181.008184,49558.85893,58.09948291,18535.84615,58661.51766,213185,0,240966,34423.71429,85425.5309,227981,0,225360,45072.0,94116.56801,213185,46,1,1,0,0,1,0,264,200,33.19970452,24.89977839,0,5792,853.0,1666.991855,2778861.846,1,2,1,2,13,0,0,0,0.75,853.0,43.375,1932.5,0,0,0,11595,4,39982758,0,24,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,240966,DoS Hulk,-1,DoS
2886729729,52668,3232238130,80,6,2026-09-12 00:24:30,1001227,9,6,364,11595,364,0,40.44444444,121.3333333,5792,0,1932.5,2537.820147,11944.34429,14.98161756,71516.21429,266498.9845,997437,1,1001227,125153.375,352456.9637,997437,1,1230,246.0,358.9596078,861,3,1,1,0,0,1,0,304,200,8.988970533,5.992647022,0,5792,797.2666667,1796.981138,3229141.21,1,3,1,2,13,0,0,0,0.666666667,797.2666667,40.44444444,1932.5,0,0,0,0,0,0,0,24,0,773,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1001227,DoS Hulk,-1,DoS
2886729729,19778,3232238130,80,6,2026-09-12 00:31:00,1539967,7,4,20,11595,20,0,2.857142857,7.55928946,8760,0,2898.75,4129.722297,7542.369414,7.143010207,153996.7,341708.7237,1030719,1,1539967,256661.1667,423851.7037,1033365,1,1062338,354112.6667,586166.4953,1030719,187,1,1,0,0,1,0,152,92,4.54555195,2.597458257,0,8760,1055.909091,2692.783707,7251084.091,1,2,1,2,10,0,0,0,0.571428571,1055.909091,2.857142857,2898.75,0,0,0,0,0,0,0,1,0,1054,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1539967,DDoS,-1,DDoS
2886729729,50122,3232238131,514,6,2026-09-12 00:31:48,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,51,Infiltration - Portscan,-1,Infiltration
2886729729,50122,3232238131,515,6,2026-09-12 00:31:48,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,20833.33333,20833.33333,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,48,Infiltration - Portscan,-1,Infiltration
2886729729,58182,3232238130,80,6,2026-09-12 00:37:00,1090983,8,4,20,11595,20,0,2.5,7.071067812,8760,0,2898.75,4129.722297,10646.36204,10.9992548,99180.27273,301909.1016,1008075,3,1090983,155854.7143,379103.2636,1014349,3,1026149,342049.6667,576859.8652,1008075,377,1,1,0,0,1,0,172,92,7.332836534,3.666418267,0,8760,967.9166667,2585.4993,6684806.629,1,2,1,2,11,0,0,0,0.5,967.9166667,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1090983,DDoS,-1,DDoS
2886729729,50122,3232238131,8290,6,2026-09-12 00:37:36,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,52631.57895,52631.57895,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,19,Infiltration - Portscan,-1,Infiltration
2886729729,58410,3232238130,80,6,2026-09-12 00:38:00,105701053,16,3,2541,0,231,0,158.8125,110.5828309,0,0,0.0,0.0,24.03949561,0.17975223,5872280.722,12532099.61,51391627,57,105700973,7046731.533,13484854.78,51391627,528,102698962,51349481.0,28008035.74,71154153,31544809,11,0,0,0,0,1,536,100,0.151370299,0.028381931,0,231,133.7368421,117.1764302,13730.31579,0,5,1,11,15,0,0,0,0.1875,133.7368421,158.8125,0.0,1155,5,722,0,0,0,0,133,0,0,29200,0,11,32,4707335.5,6656148.159,9413943,728,19257260.4,18825843.98,51391627,5901065,-1,-1,105701053,DoS Slowloris,-1,DoS
2886729729,54232,3232238130,80,6,2026-09-12 00:38:48,2601,7,6,367,11595,367,0,52.42857143,138.7129616,5803,0,1932.5,2539.075088,4599000.384,4998.077662,216.75,221.9996417,721,3,2601,433.5,325.3120041,1012,212,1111,222.2,364.3455777,868,3,1,1,0,0,1,0,232,200,2691.272587,2306.805075,0,5803,920.1538462,1909.835457,3647471.474,1,2,1,2,12,0,0,0,0.857142857,920.1538462,52.42857143,1932.5,0,0,0,0,0,0,0,28,0,891,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2601,DoS Hulk,-1,DoS
